title,rate,url
天工开物·栩栩如真,8.3,https://book.douban.com/subject/4154985/
人人心里住了一个不可能的人,8.8,https://book.douban.com/subject/26899230/
遥远的救世主,8.8,https://book.douban.com/subject/1322455/
全球通史（第7版 上册）,8.9,https://book.douban.com/subject/1225977/
这些都是你给我的爱2,8.5,https://book.douban.com/subject/11527101/
七夜雪,8.5,https://book.douban.com/subject/6802392/
高木直子-八本装-精藏版,9.2,https://book.douban.com/subject/3854873/
布谷鸟的呼唤,7.2,https://book.douban.com/subject/25840545/
是你来检阅我的忧伤了吗,7.1,https://book.douban.com/subject/1022492/
危险心灵,8.7,https://book.douban.com/subject/1475746/
孤独六讲,8.1,https://book.douban.com/subject/4124727/
伊莎贝拉,8.8,https://book.douban.com/subject/26782506/
狂人日记,8.6,https://book.douban.com/subject/1398395/
进化心理学,8.9,https://book.douban.com/subject/2143904/
利维坦,8.7,https://book.douban.com/subject/1468426/
机器人短篇全集（上下）,9.2,https://book.douban.com/subject/1391510/
Lens·目客003：山本耀司,8.4,https://book.douban.com/subject/26721550/
文艺风象·照相机是恋人,8.2,https://book.douban.com/subject/10437170/
浮生六记,8.2,https://book.douban.com/subject/26610864/
认识电影,8.9,https://book.douban.com/subject/2326403/
孩子，把你的手给我,8.8,https://book.douban.com/subject/1067049/
边城,8.6,https://book.douban.com/subject/1057244/
写在人生边上 人生边上的边上 石语,8.8,https://book.douban.com/subject/1073349/
童话的魅力,8.2,https://book.douban.com/subject/26315808/
1984,9.3,https://book.douban.com/subject/4820710/
造房子,8.6,https://book.douban.com/subject/26848051/
认识电影,8.9,https://book.douban.com/subject/2326403/
悉达多,9.0,https://book.douban.com/subject/3406401/
数学之美,8.7,https://book.douban.com/subject/10750155/
民主的细节,8.6,https://book.douban.com/subject/3813669/
聊斋志异,8.7,https://book.douban.com/subject/1098643/
聊斋志异,8.7,https://book.douban.com/subject/1098643/
沉默的大多数,9.0,https://book.douban.com/subject/1054685/
侦探伽利略,7.2,https://book.douban.com/subject/3053207/
贩卖音乐,9.2,https://book.douban.com/subject/26956018/
人间词话,9.0,https://book.douban.com/subject/1203426/
维特根斯坦传,9.1,https://book.douban.com/subject/6152040/
玩偶之家,8.2,https://book.douban.com/subject/1373788/
浪客行 (Vol. 01),9.3,https://book.douban.com/subject/2065597/
在约定的场所,8.2,https://book.douban.com/subject/10600121/
追随她的旅程,8.5,https://book.douban.com/subject/3406518/
素描的诀窍,8.6,https://book.douban.com/subject/1154707/
一个无政府主义者的意外死亡,8.6,https://book.douban.com/subject/1006991/
清明上河图密码3,8.5,https://book.douban.com/subject/26746839/
金刚经,9.5,https://book.douban.com/subject/2076623/
如果没有今天，明天会不会有昨天？,9.0,https://book.douban.com/subject/26949210/
